6.754397565547316162e+02
1.083589942394025002e+03
1.491703271615487665e+03
1.900000883926096321e+03
2.308187926383218382e+03
2.716153829133365889e+03
3.124267158354828553e+03
3.532269917722804621e+03
3.940346390326438723e+03
4.348312293076585775e+03
4.756241339208904719e+03
5.215246286328770111e+03
5.674192262860105984e+03
6.082158165610255310e+03
6.490050355124744783e+03
6.898053114492719033e+03
7.356851664552739749e+03
7.866563946481862331e+03
8.376217257822454485e+03
8.885900054457313672e+03
9.395376454032330003e+03
9.905059250667185552e+03
1.041450616494793394e+04
1.097494789565700921e+04
1.158617804573456306e+04
1.219745733796922286e+04
1.275761404416708501e+04
1.331784937781631561e+04
1.392893210142255339e+04
1.454001482502878753e+04
1.515095012216371106e+04
1.576178713498442085e+04
1.637264871888368543e+04
1.698346116062584042e+04
1.759417531805378530e+04
1.820484033332462423e+04
1.881550534859547042e+04
1.942612122170920702e+04
2.003678623698004594e+04
2.064727925470101763e+04
2.125794426997185656e+04
2.186824071906441168e+04
2.247858631031406185e+04
2.308900561479937460e+04
2.369937577712758502e+04
2.430972136837723883e+04
2.492001781746979032e+04
2.553024055332667922e+04
2.614056157349778368e+04
2.675078430935467986e+04
2.736095790305446280e+04
2.797103321244003382e+04
2.858128051937548298e+04
2.919138039983961062e+04
2.980157856461794654e+04
3.041177672939628610e+04
3.102177832554620909e+04
3.163185363493178011e+04
3.224190437323880178e+04
3.285195511154583073e+04
3.346205499200995837e+04
3.407195830384566216e+04
3.468188618675991893e+04
3.529186321183128894e+04
3.590196309229541657e+04
3.651186640413112036e+04
3.712181885812393011e+04
3.773174674103819416e+04
3.834169919503100391e+04
3.895160250686670770e+04
3.956153038978096447e+04
4.017126170406680467e+04
4.078114044482396275e+04
4.139106832773821952e+04
4.200084878418115841e+04
4.261082580925252842e+04
4.322070455000967922e+04
4.383043586429551942e+04
4.444038831828832917e+04
4.505016877473127533e+04
4.566002294440987316e+04
4.626975425869570608e+04
4.687960842837431119e+04
4.748933974266015139e+04
4.809924305449585518e+04
4.870902351093880134e+04
4.931877939630319452e+04
4.972525874880089395e+04
